lat,lon,loss_dB,best_sf(-1=unreachable)
30.32267,94.82400,81.31,7
30.32267,94.82583,125.47,7
30.32267,94.82767,115.40,7
30.32267,94.82950,109.89,7
30.32267,94.83133,89.32,7
30.32267,94.83317,45.50,7
30.32267,94.83500,118.59,7
30.32267,94.83683,97.59,7
30.32267,94.83867,113.23,7
30.32267,94.84050,126.96,7
30.32267,94.84233,126.85,7
30.32267,94.84417,126.35,7
30.32267,94.84600,110.60,7
30.32267,94.84783,108.66,7
30.32267,94.84967,136.15,7
30.32267,94.85150,134.40,7
30.32267,94.85333,128.70,7
30.32267,94.85517,119.51,7
30.32267,94.85700,115.60,7
30.32267,94.85883,135.67,7
30.32267,94.86067,133.47,7
30.32267,94.86250,141.71,8
30.32267,94.86433,140.18,8
30.32267,94.86617,138.97,7
30.32267,94.86800,138.36,7
30.32267,94.86983,137.72,7
30.32267,94.87167,135.93,7
30.32267,94.87350,133.16,7
30.32267,94.87533,146.69,10
30.32267,94.87717,145.41,9
30.32267,94.87900,140.60,8
30.32267,94.88083,149.30,11
30.32267,94.88267,152.43,12
30.32267,94.88450,151.97,12
30.32267,94.88633,143.45,9
30.32267,94.88817,152.63,12
30.32267,94.89000,151.22,11
30.32450,94.67000,158.83,-1
30.32450,94.67183,161.00,-1
30.32450,94.67367,146.37,10
30.32450,94.67550,146.87,10
30.32450,94.67733,141.50,8
30.32450,94.67917,139.79,7
30.32450,94.68100,142.11,8
30.32450,94.68283,136.00,7
30.32450,94.68467,137.60,7
30.32450,94.68650,138.10,7
30.32450,94.68833,138.09,7
30.32450,94.69017,139.06,7
30.32450,94.69200,139.45,7
30.32450,94.69383,122.98,7
30.32450,94.69567,125.59,7
30.32450,94.69750,131.11,7
30.32450,94.69933,137.47,7
30.32450,94.70117,139.09,7
30.32450,94.70300,144.26,9
30.32450,94.70483,147.41,10
30.32450,94.70667,147.57,10
30.32450,94.70850,143.11,9
30.32450,94.71033,111.21,7
30.32450,94.71217,119.88,7
30.32450,94.71400,114.71,7
30.32450,94.71583,117.31,7
30.32450,94.71767,120.15,7
30.32450,94.71950,122.15,7
30.32450,94.72133,123.12,7
30.32450,94.72317,121.20,7
30.32450,94.72500,121.22,7
30.32450,94.72683,115.61,7
30.32450,94.72867,96.50,7
30.32450,94.73050,44.84,7
30.32450,94.73233,44.51,7
30.32450,94.73417,87.48,7
30.32450,94.73600,117.17,7
30.32450,94.73783,133.31,7
30.32450,94.73967,43.09,7
30.32450,94.74150,42.70,7
30.32450,94.74333,42.29,7
30.32450,94.74517,41.86,7
30.32450,94.74700,41.40,7
30.32450,94.74883,40.93,7
30.32450,94.75067,40.43,7
30.32450,94.75250,89.44,7
30.32450,94.75433,64.86,7
30.32450,94.75617,89.88,7
30.32450,94.75800,91.96,7
30.32450,94.75983,68.76,7
30.32450,94.76167,81.82,7
30.32450,94.76350,71.94,7
30.32450,94.76533,90.91,7
30.32450,94.76717,86.79,7
30.32450,94.76900,68.02,7
30.32450,94.77083,55.42,7
30.32450,94.77267,93.04,7
30.32450,94.77450,89.50,7
30.32450,94.77633,28.19,7
30.32450,94.77817,35.62,7
30.32450,94.78000,57.04,7
30.32450,94.78183,41.27,7
30.32450,94.78367,44.60,7
30.32450,94.78550,42.05,7
30.32450,94.78733,46.96,7
30.32450,94.78917,46.99,7
30.32450,94.79100,46.48,7
30.32450,94.79283,39.86,7
30.32450,94.79467,34.94,7
30.32450,94.79650,35.82,7
30.32450,94.79833,36.63,7
30.32450,94.80017,37.37,7
30.32450,94.80200,38.06,7
30.32450,94.80383,38.71,7
30.32450,94.80567,63.61,7
30.32450,94.80750,111.92,7
30.32450,94.80933,40.42,7
30.32450,94.81117,40.92,7
30.32450,94.81300,89.92,7
30.32450,94.81483,118.28,7
30.32450,94.81667,122.32,7
30.32450,94.81850,121.26,7
30.32450,94.82033,43.09,7
30.32450,94.82217,133.79,7
30.32450,94.82400,129.28,7
30.32450,94.82583,128.13,7
30.32450,94.82767,126.81,7
30.32450,94.82950,115.91,7
30.32450,94.83133,108.16,7
30.32450,94.83317,91.15,7
30.32450,94.83500,107.17,7
30.32450,94.83683,46.02,7
30.32450,94.83867,46.30,7
30.32450,94.84050,100.74,7
30.32450,94.84233,123.56,7
30.32450,94.84417,123.81,7
30.32450,94.84600,115.04,7
30.32450,94.84783,107.26,7
30.32450,94.84967,95.30,7
30.32450,94.85150,112.22,7
30.32450,94.85333,118.60,7
30.32450,94.85517,86.14,7
30.32450,94.85700,126.74,7
30.32450,94.85883,142.50,8
30.32450,94.86067,122.41,7
30.32450,94.86250,124.59,7
30.32450,94.86433,136.73,7
30.32450,94.86617,129.93,7
30.32450,94.86800,123.19,7
30.32450,94.86983,133.75,7
30.32450,94.87167,120.90,7
30.32450,94.87350,155.34,-1
30.32450,94.87533,143.78,9
30.32450,94.87717,143.84,9
30.32450,94.87900,142.79,8
30.32450,94.88083,139.06,7
30.32450,94.88267,152.80,12
30.32450,94.88450,150.15,11
30.32450,94.88633,149.52,11
30.32450,94.88817,149.63,11
30.32450,94.89000,148.12,10
30.32633,94.67000,157.03,-1
30.32633,94.67183,153.43,12
30.32633,94.67367,163.33,-1
30.32633,94.67550,136.69,7
30.32633,94.67733,141.27,8
30.32633,94.67917,136.83,7
30.32633,94.68100,138.42,7
30.32633,94.68283,137.07,7
30.32633,94.68467,134.24,7
30.32633,94.68650,123.74,7
30.32633,94.68833,137.25,7
30.32633,94.69017,139.29,7
30.32633,94.69200,145.89,9
30.32633,94.69383,117.86,7
30.32633,94.69567,127.50,7
30.32633,94.69750,135.94,7
30.32633,94.69933,137.33,7
30.32633,94.70117,141.97,8
30.32633,94.70300,145.36,9
30.32633,94.70483,148.02,10
30.32633,94.70667,146.19,10
30.32633,94.70850,140.70,8
30.32633,94.71033,96.73,7
30.32633,94.71217,111.17,7
30.32633,94.71400,47.29,7
30.32633,94.71583,63.54,7
30.32633,94.71767,74.50,7
30.32633,94.71950,46.54,7
30.32633,94.72133,72.32,7
30.32633,94.72317,65.81,7
30.32633,94.72500,104.69,7
30.32633,94.72683,104.30,7
30.32633,94.72867,77.42,7
30.32633,94.73050,44.80,7
30.32633,94.73233,44.47,7
30.32633,94.73417,44.13,7
30.32633,94.73600,43.78,7
30.32633,94.73783,109.33,7
30.32633,94.73967,130.31,7
30.32633,94.74150,42.63,7
30.32633,94.74333,42.21,7
30.32633,94.74517,41.78,7
30.32633,94.74700,41.32,7
30.32633,94.74883,77.55,7
30.32633,94.75067,40.31,7
30.32633,94.75250,39.77,7
30.32633,94.75433,56.66,7
30.32633,94.75617,64.23,7
30.32633,94.75800,73.75,7
30.32633,94.75983,79.81,7
30.32633,94.76167,92.43,7
30.32633,94.76350,82.60,7
30.32633,94.76533,84.48,7
30.32633,94.76717,99.07,7
30.32633,94.76900,89.66,7
30.32633,94.77083,82.02,7
30.32633,94.77267,73.80,7
30.32633,94.77450,91.73,7
30.32633,94.77633,81.13,7
30.32633,94.77817,26.18,7
30.32633,94.78000,33.61,7
30.32633,94.78183,29.91,7
30.32633,94.78367,39.43,7
30.32633,94.78550,43.97,7
30.32633,94.78733,40.52,7
30.32633,94.78917,40.06,7
30.32633,94.79100,47.37,7
30.32633,94.79283,50.69,7
30.32633,94.79467,34.55,7
30.32633,94.79650,35.50,7
30.32633,94.79833,36.36,7
30.32633,94.80017,37.15,7
30.32633,94.80200,37.87,7
30.32633,94.80383,38.55,7
30.32633,94.80567,107.08,7
30.32633,94.80750,86.14,7
30.32633,94.80933,124.96,7
30.32633,94.81117,55.54,7
30.32633,94.81300,97.86,7
30.32633,94.81483,120.01,7
30.32633,94.81667,117.84,7
30.32633,94.81850,42.63,7
30.32633,94.82033,121.10,7
30.32633,94.82217,131.80,7
30.32633,94.82400,129.91,7
30.32633,94.82583,129.78,7
30.32633,94.82767,126.04,7
30.32633,94.82950,124.73,7
30.32633,94.83133,100.36,7
30.32633,94.83317,96.85,7
30.32633,94.83500,85.16,7
30.32633,94.83683,112.85,7
30.32633,94.83867,87.22,7
30.32633,94.84050,104.28,7
30.32633,94.84233,102.64,7
30.32633,94.84417,67.70,7
30.32633,94.84600,119.22,7
30.32633,94.84783,109.49,7
30.32633,94.84967,47.76,7
30.32633,94.85150,84.13,7
30.32633,94.85333,125.68,7
30.32633,94.85517,128.80,7
30.32633,94.85700,126.62,7
30.32633,94.85883,134.09,7
30.32633,94.86067,131.15,7
30.32633,94.86250,129.98,7
30.32633,94.86433,142.40,8
30.32633,94.86617,132.75,7
30.32633,94.86800,125.28,7
30.32633,94.86983,124.37,7
30.32633,94.87167,120.47,7
30.32633,94.87350,142.50,8
30.32633,94.87533,147.65,10
30.32633,94.87717,145.15,9
30.32633,94.87900,143.24,9
30.32633,94.88083,139.71,7
30.32633,94.88267,146.14,10
30.32633,94.88450,145.56,9
30.32633,94.88633,142.47,8
30.32633,94.88817,145.01,9
30.32633,94.89000,141.89,8
30.32817,94.67000,149.62,11
30.32817,94.67183,150.64,11
30.32817,94.67367,143.53,9
30.32817,94.67550,143.91,9
30.32817,94.67733,133.77,7
30.32817,94.67917,136.63,7
30.32817,94.68100,128.99,7
30.32817,94.68283,140.13,8
30.32817,94.68467,139.37,7
30.32817,94.68650,129.31,7
30.32817,94.68833,135.15,7
30.32817,94.69017,143.77,9
30.32817,94.69200,119.45,7
30.32817,94.69383,123.69,7
30.32817,94.69567,127.47,7
30.32817,94.69750,131.14,7
30.32817,94.69933,135.06,7
30.32817,94.70117,138.98,7
30.32817,94.70300,141.77,8
30.32817,94.70483,141.72,8
30.32817,94.70667,143.55,9
30.32817,94.70850,122.68,7
30.32817,94.71033,116.11,7
30.32817,94.71217,116.01,7
30.32817,94.71400,47.27,7
30.32817,94.71583,47.03,7
30.32817,94.71767,79.13,7
30.32817,94.71950,46.52,7
30.32817,94.72133,46.25,7
30.32817,94.72317,45.97,7
30.32817,94.72500,67.26,7
30.32817,94.72683,45.39,7
30.32817,94.72867,86.30,7
30.32817,94.73050,44.77,7
30.32817,94.73233,44.45,7
30.32817,94.73417,44.11,7
30.32817,94.73600,43.75,7
30.32817,94.73783,89.17,7
30.32817,94.73967,129.04,7
30.32817,94.74150,42.59,7
30.32817,94.74333,42.17,7
30.32817,94.74517,41.73,7
30.32817,94.74700,41.26,7
30.32817,94.74883,40.77,7
30.32817,94.75067,40.24,7
30.32817,94.75250,39.69,7
30.32817,94.75433,40.36,7
30.32817,94.75617,39.94,7
30.32817,94.75800,64.88,7
30.32817,94.75983,75.29,7
30.32817,94.76167,71.53,7
30.32817,94.76350,74.58,7
30.32817,94.76533,75.01,7
30.32817,94.76717,71.50,7
30.32817,94.76900,55.06,7
30.32817,94.77083,36.25,7
30.32817,94.77267,33.37,7
30.32817,94.77450,29.56,7
30.32817,94.77633,31.02,7
30.32817,94.77817,34.95,7
30.32817,94.78000,23.88,7
30.32817,94.78183,30.14,7
30.32817,94.78367,35.35,7
30.32817,94.78550,41.86,7
30.32817,94.78733,36.76,7
30.32817,94.78917,37.83,7
30.32817,94.79100,38.38,7
30.32817,94.79283,47.61,7
30.32817,94.79467,42.25,7
30.32817,94.79650,46.43,7
30.32817,94.79833,36.19,7
30.32817,94.80017,37.01,7
30.32817,94.80200,37.76,7
30.32817,94.80383,38.45,7
30.32817,94.80567,97.30,7
30.32817,94.80750,106.95,7
30.32817,94.80933,40.24,7
30.32817,94.81117,40.76,7
30.32817,94.81300,41.26,7
30.32817,94.81483,92.63,7
30.32817,94.81667,42.17,7
30.32817,94.81850,95.05,7
30.32817,94.82033,120.81,7
30.32817,94.82217,116.19,7
30.32817,94.82400,119.96,7
30.32817,94.82583,127.15,7
30.32817,94.82767,120.97,7
30.32817,94.82950,117.87,7
30.32817,94.83133,109.80,7
30.32817,94.83317,92.24,7
30.32817,94.83500,45.69,7
30.32817,94.83683,45.97,7
30.32817,94.83867,46.25,7
30.32817,94.84050,46.52,7
30.32817,94.84233,46.78,7
30.32817,94.84417,94.67,7
30.32817,94.84600,132.06,7
30.32817,94.84783,93.54,7
30.32817,94.84967,47.74,7
30.32817,94.85150,133.69,7
30.32817,94.85333,140.60,8
30.32817,94.85517,132.23,7
30.32817,94.85700,140.25,8
30.32817,94.85883,145.07,9
30.32817,94.86067,136.00,7
30.32817,94.86250,131.67,7
30.32817,94.86433,140.49,8
30.32817,94.86617,136.63,7
30.32817,94.86800,130.94,7
30.32817,94.86983,132.31,7
30.32817,94.87167,124.73,7
30.32817,94.87350,134.94,7
30.32817,94.87533,154.89,-1
30.32817,94.87717,148.25,10
30.32817,94.87900,146.19,10
30.32817,94.88083,143.53,9
30.32817,94.88267,140.58,8
30.32817,94.88450,139.39,7
30.32817,94.88633,136.11,7
30.32817,94.88817,140.55,8
30.32817,94.89000,138.61,7
30.33000,94.67000,153.44,12
30.33000,94.67183,150.51,11
30.33000,94.67367,147.90,10
30.33000,94.67550,150.99,11
30.33000,94.67733,149.66,11
30.33000,94.67917,146.58,10
30.33000,94.68100,137.23,7
30.33000,94.68283,137.15,7
30.33000,94.68467,136.14,7
30.33000,94.68650,123.04,7
30.33000,94.68833,129.96,7
30.33000,94.69017,126.67,7
30.33000,94.69200,120.89,7
30.33000,94.69383,122.40,7
30.33000,94.69567,126.19,7
30.33000,94.69750,130.29,7
30.33000,94.69933,134.64,7
30.33000,94.70117,137.97,7
30.33000,94.70300,139.70,7
30.33000,94.70483,131.82,7
30.33000,94.70667,140.93,8
30.33000,94.70850,129.36,7
30.33000,94.71033,128.90,7
30.33000,94.71217,94.99,7
30.33000,94.71400,47.27,7
30.33000,94.71583,47.02,7
30.33000,94.71767,46.77,7
30.33000,94.71950,46.51,7
30.33000,94.72133,46.24,7
30.33000,94.72317,45.97,7
30.33000,94.72500,135.71,7
30.33000,94.72683,45.39,7
30.33000,94.72867,45.08,7
30.33000,94.73050,44.77,7
30.33000,94.73233,44.44,7
30.33000,94.73417,44.10,7
30.33000,94.73600,43.74,7
30.33000,94.73783,99.22,7
30.33000,94.73967,103.29,7
30.33000,94.74150,119.36,7
30.33000,94.74333,42.16,7
30.33000,94.74517,41.71,7
30.33000,94.74700,41.25,7
30.33000,94.74883,40.75,7
30.33000,94.75067,41.10,7
30.33000,94.75250,42.71,7
30.33000,94.75433,90.60,7
30.33000,94.75617,42.20,7
30.33000,94.75800,66.57,7
30.33000,94.75983,41.09,7
30.33000,94.76167,48.87,7
30.33000,94.76350,56.76,7
30.33000,94.76533,60.07,7
30.33000,94.76717,61.39,7
30.33000,94.76900,64.73,7
30.33000,94.77083,57.19,7
30.33000,94.77267,46.95,7
30.33000,94.77450,48.13,7
30.33000,94.77633,47.38,7
30.33000,94.77817,22.02,7
30.33000,94.78000,0.00,7
30.33000,94.78183,28.45,7
30.33000,94.78367,30.44,7
30.33000,94.78550,34.42,7
30.33000,94.78733,42.91,7
30.33000,94.78917,40.16,7
30.33000,94.79100,39.50,7
30.33000,94.79283,38.69,7
30.33000,94.79467,41.07,7
30.33000,94.79650,44.49,7
30.33000,94.79833,43.19,7
30.33000,94.80017,41.02,7
30.33000,94.80200,37.72,7
30.33000,94.80383,38.41,7
30.33000,94.80567,39.06,7
30.33000,94.80750,39.66,7
30.33000,94.80933,40.22,7
30.33000,94.81117,67.64,7
30.33000,94.81300,41.24,7
30.33000,94.81483,110.56,7
30.33000,94.81667,42.16,7
30.33000,94.81850,42.58,7
30.33000,94.82033,117.31,7
30.33000,94.82217,124.65,7
30.33000,94.82400,125.39,7
30.33000,94.82583,123.35,7
30.33000,94.82767,116.21,7
30.33000,94.82950,111.63,7
30.33000,94.83133,107.37,7
30.33000,94.83317,84.09,7
30.33000,94.83500,45.68,7
30.33000,94.83683,127.35,7
30.33000,94.83867,119.88,7
30.33000,94.84050,112.57,7
30.33000,94.84233,99.70,7
30.33000,94.84417,47.02,7
30.33000,94.84600,47.27,7
30.33000,94.84783,47.51,7
30.33000,94.84967,136.13,7
30.33000,94.85150,136.23,7
30.33000,94.85333,143.90,9
30.33000,94.85517,143.55,9
30.33000,94.85700,142.77,8
30.33000,94.85883,139.84,7
30.33000,94.86067,140.38,8
30.33000,94.86250,133.57,7
30.33000,94.86433,145.47,9
30.33000,94.86617,138.79,7
30.33000,94.86800,134.93,7
30.33000,94.86983,130.13,7
30.33000,94.87167,127.53,7
30.33000,94.87350,144.14,9
30.33000,94.87533,141.37,8
30.33000,94.87717,139.18,7
30.33000,94.87900,127.70,7
30.33000,94.88083,138.56,7
30.33000,94.88267,136.23,7
30.33000,94.88450,130.23,7
30.33000,94.88633,130.07,7
30.33000,94.88817,135.61,7
30.33000,94.89000,133.54,7
30.33183,94.67000,151.89,12
30.33183,94.67183,149.59,11
30.33183,94.67367,145.93,9
30.33183,94.67550,152.48,12
30.33183,94.67733,146.59,10
30.33183,94.67917,140.74,8
30.33183,94.68100,135.69,7
30.33183,94.68283,136.60,7
30.33183,94.68467,129.37,7
30.33183,94.68650,121.22,7
30.33183,94.68833,112.58,7
30.33183,94.69017,116.24,7
30.33183,94.69200,121.54,7
30.33183,94.69383,117.17,7
30.33183,94.69567,143.40,9
30.33183,94.69750,122.03,7
30.33183,94.69933,123.91,7
30.33183,94.70117,127.87,7
30.33183,94.70300,127.32,7
30.33183,94.70483,140.73,8
30.33183,94.70667,145.56,9
30.33183,94.70850,139.35,7
30.33183,94.71033,131.33,7
30.33183,94.71217,121.11,7
30.33183,94.71400,64.97,7
30.33183,94.71583,112.80,7
30.33183,94.71767,46.77,7
30.33183,94.71950,46.51,7
30.33183,94.72133,46.25,7
30.33183,94.72317,45.98,7
30.33183,94.72500,126.05,7
30.33183,94.72683,45.40,7
30.33183,94.72867,45.09,7
30.33183,94.73050,87.86,7
30.33183,94.73233,60.86,7
30.33183,94.73417,44.11,7
30.33183,94.73600,43.75,7
30.33183,94.73783,43.39,7
30.33183,94.73967,43.00,7
30.33183,94.74150,42.60,7
30.33183,94.74333,107.80,7
30.33183,94.74517,41.73,7
30.33183,94.74700,69.40,7
30.33183,94.74883,59.06,7
30.33183,94.75067,53.09,7
30.33183,94.75250,85.60,7
30.33183,94.75433,67.85,7
30.33183,94.75617,72.28,7
30.33183,94.75800,75.82,7
30.33183,94.75983,102.72,7
30.33183,94.76167,77.43,7
30.33183,94.76350,45.31,7
30.33183,94.76533,60.80,7
30.33183,94.76717,66.35,7
30.33183,94.76900,64.51,7
30.33183,94.77083,63.66,7
30.33183,94.77267,36.27,7
30.33183,94.77450,39.76,7
30.33183,94.77633,33.23,7
30.33183,94.77817,37.17,7
30.33183,94.78000,29.24,7
30.33183,94.78183,53.07,7
30.33183,94.78367,42.00,7
30.33183,94.78550,45.50,7
30.33183,94.78733,35.89,7
30.33183,94.78917,41.89,7
30.33183,94.79100,41.00,7
30.33183,94.79283,42.52,7
30.33183,94.79467,39.80,7
30.33183,94.79650,40.13,7
30.33183,94.79833,41.11,7
30.33183,94.80017,56.19,7
30.33183,94.80200,44.92,7
30.33183,94.80383,66.81,7
30.33183,94.80567,82.55,7
30.33183,94.80750,97.64,7
30.33183,94.80933,40.24,7
30.33183,94.81117,40.77,7
30.33183,94.81300,106.42,7
30.33183,94.81483,108.00,7
30.33183,94.81667,42.17,7
30.33183,94.81850,115.08,7
30.33183,94.82033,125.25,7
30.33183,94.82217,129.86,7
30.33183,94.82400,123.17,7
30.33183,94.82583,112.89,7
30.33183,94.82767,131.28,7
30.33183,94.82950,118.08,7
30.33183,94.83133,96.98,7
30.33183,94.83317,131.11,7
30.33183,94.83500,45.70,7
30.33183,94.83683,45.97,7
30.33183,94.83867,132.81,7
30.33183,94.84050,121.89,7
30.33183,94.84233,110.30,7
30.33183,94.84417,83.63,7
30.33183,94.84600,47.27,7
30.33183,94.84783,126.93,7
30.33183,94.84967,152.91,12
30.33183,94.85150,149.24,11
30.33183,94.85333,145.58,9
30.33183,94.85517,145.48,9
30.33183,94.85700,145.30,9
30.33183,94.85883,139.50,7
30.33183,94.86067,139.26,7
30.33183,94.86250,133.59,7
30.33183,94.86433,142.53,8
30.33183,94.86617,140.17,8
30.33183,94.86800,129.37,7
30.33183,94.86983,129.99,7
30.33183,94.87167,140.18,8
30.33183,94.87350,142.38,8
30.33183,94.87533,136.59,7
30.33183,94.87717,133.06,7
30.33183,94.87900,126.87,7
30.33183,94.88083,132.30,7
30.33183,94.88267,131.99,7
30.33183,94.88450,133.75,7
30.33183,94.88633,131.20,7
30.33183,94.88817,125.08,7
30.33183,94.89000,131.32,7
30.33367,94.67000,152.67,12
30.33367,94.67183,150.32,11
30.33367,94.67367,150.37,11
30.33367,94.67550,145.46,9
30.33367,94.67733,143.14,9
30.33367,94.67917,145.95,9
30.33367,94.68100,142.31,8
30.33367,94.68283,140.55,8
30.33367,94.68467,135.40,7
30.33367,94.68650,128.98,7
30.33367,94.68833,95.07,7
30.33367,94.69017,108.31,7
30.33367,94.69200,110.50,7
30.33367,94.69383,113.85,7
30.33367,94.69567,103.96,7
30.33367,94.69750,111.06,7
30.33367,94.69933,112.40,7
30.33367,94.70117,123.78,7
30.33367,94.70300,131.24,7
30.33367,94.70483,141.26,8
30.33367,94.70667,143.62,9
30.33367,94.70850,136.67,7
30.33367,94.71033,131.82,7
30.33367,94.71217,133.06,7
30.33367,94.71400,105.76,7
30.33367,94.71583,116.76,7
30.33367,94.71767,125.79,7
30.33367,94.71950,46.53,7
30.33367,94.72133,46.27,7
30.33367,94.72317,45.99,7
30.33367,94.72500,108.46,7
30.33367,94.72683,112.37,7
30.33367,94.72867,45.11,7
30.33367,94.73050,44.80,7
30.33367,94.73233,94.65,7
30.33367,94.73417,44.14,7
30.33367,94.73600,43.79,7
30.33367,94.73783,43.42,7
30.33367,94.73967,85.62,7
30.33367,94.74150,42.64,7
30.33367,94.74333,42.22,7
30.33367,94.74517,63.91,7
30.33367,94.74700,60.02,7
30.33367,94.74883,80.28,7
30.33367,94.75067,85.67,7
30.33367,94.75250,92.08,7
30.33367,94.75433,90.56,7
30.33367,94.75617,83.69,7
30.33367,94.75800,94.11,7
30.33367,94.75983,105.47,7
30.33367,94.76167,47.28,7
30.33367,94.76350,61.11,7
30.33367,94.76533,76.93,7
30.33367,94.76717,89.20,7
30.33367,94.76900,88.66,7
30.33367,94.77083,83.82,7
30.33367,94.77267,69.54,7
30.33367,94.77450,28.56,7
30.33367,94.77633,57.00,7
30.33367,94.77817,25.56,7
30.33367,94.78000,24.46,7
30.33367,94.78183,56.73,7
30.33367,94.78367,32.73,7
30.33367,94.78550,36.41,7
30.33367,94.78733,80.56,7
30.33367,94.78917,43.90,7
30.33367,94.79100,40.67,7
30.33367,94.79283,40.39,7
30.33367,94.79467,39.15,7
30.33367,94.79650,40.35,7
30.33367,94.79833,40.17,7
30.33367,94.80017,50.56,7
30.33367,94.80200,58.36,7
30.33367,94.80383,65.07,7
30.33367,94.80567,43.60,7
30.33367,94.80750,39.77,7
30.33367,94.80933,40.31,7
30.33367,94.81117,40.83,7
30.33367,94.81300,41.32,7
30.33367,94.81483,41.78,7
30.33367,94.81667,42.22,7
30.33367,94.81850,116.15,7
30.33367,94.82033,122.09,7
30.33367,94.82217,123.99,7
30.33367,94.82400,122.49,7
30.33367,94.82583,96.31,7
30.33367,94.82767,109.82,7
30.33367,94.82950,114.04,7
30.33367,94.83133,103.02,7
30.33367,94.83317,106.55,7
30.33367,94.83500,45.71,7
30.33367,94.83683,45.99,7
30.33367,94.83867,94.35,7
30.33367,94.84050,112.61,7
30.33367,94.84233,103.38,7
30.33367,94.84417,80.04,7
30.33367,94.84600,47.29,7
30.33367,94.84783,95.03,7
30.33367,94.84967,108.69,7
30.33367,94.85150,119.56,7
30.33367,94.85333,115.65,7
30.33367,94.85517,122.49,7
30.33367,94.85700,120.20,7
30.33367,94.85883,127.51,7
30.33367,94.86067,107.48,7
30.33367,94.86250,111.85,7
30.33367,94.86433,135.02,7
30.33367,94.86617,126.72,7
30.33367,94.86800,111.03,7
30.33367,94.86983,129.79,7
30.33367,94.87167,137.35,7
30.33367,94.87350,136.71,7
30.33367,94.87533,132.11,7
30.33367,94.87717,115.73,7
30.33367,94.87900,123.47,7
30.33367,94.88083,131.27,7
30.33367,94.88267,129.91,7
30.33367,94.88450,120.06,7
30.33367,94.88633,119.92,7
30.33367,94.88817,119.53,7
30.33367,94.89000,109.44,7
30.33550,94.67000,152.27,12
30.33550,94.67183,151.37,11
30.33550,94.67367,149.62,11
30.33550,94.67550,149.03,11
30.33550,94.67733,143.77,9
30.33550,94.67917,143.74,9
30.33550,94.68100,139.69,7
30.33550,94.68283,139.94,7
30.33550,94.68467,141.23,8
30.33550,94.68650,124.42,7
30.33550,94.68833,123.23,7
30.33550,94.69017,134.74,7
30.33550,94.69200,80.15,7
30.33550,94.69383,97.65,7
30.33550,94.69567,120.50,7
30.33550,94.69750,108.28,7
30.33550,94.69933,110.96,7
30.33550,94.70117,112.96,7
30.33550,94.70300,122.31,7
30.33550,94.70483,131.25,7
30.33550,94.70667,139.60,7
30.33550,94.70850,139.08,7
30.33550,94.71033,137.85,7
30.33550,94.71217,133.89,7
30.33550,94.71400,47.31,7
30.33550,94.71583,47.06,7
30.33550,94.71767,46.82,7
30.33550,94.71950,46.56,7
30.33550,94.72133,107.16,7
30.33550,94.72317,91.66,7
30.33550,94.72500,45.74,7
30.33550,94.72683,106.97,7
30.33550,94.72867,113.72,7
30.33550,94.73050,44.84,7
30.33550,94.73233,82.95,7
30.33550,94.73417,87.19,7
30.33550,94.73600,43.84,7
30.33550,94.73783,95.30,7
30.33550,94.73967,91.29,7
30.33550,94.74150,72.57,7
30.33550,94.74333,76.19,7
30.33550,94.74517,88.25,7
30.33550,94.74700,104.38,7
30.33550,94.74883,109.82,7
30.33550,94.75067,118.56,7
30.33550,94.75250,96.49,7
30.33550,94.75433,98.74,7
30.33550,94.75617,110.81,7
30.33550,94.75800,91.36,7
